coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,creator,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
805533,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000031408-3_1682977890_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000031408-3_1682977890_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000031408-3_1682977890_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000031408-3_1682977890.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Rosie Liao","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:e636e24e-f9dc-4637-8395-1dfdd0bb1b7c,"2023-05-01 14:51:30",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=805533,StillImage,Photograph,en
249143,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/A00000002186-1_1683320158_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/A00000002186-1_1683320158_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/A00000002186-1_1683320158_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/A00000002186-1_1683320158.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:fa4f486e-227d-49b5-b0e8-34a3fe841707,"2023-05-05 13:55:59",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=249143,StillImage,Photograph,en
249143,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/A00000002186-2_1683320170_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/A00000002186-2_1683320170_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/A00000002186-2_1683320170_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/A00000002186-2_1683320170.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:4ca0077b-ce86-4aef-b58b-17edfcb9337d,"2023-05-05 13:56:11",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=249143,StillImage,Photograph,en
249143,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/A00000002186-3_1683320190_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/A00000002186-3_1683320190_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/A00000002186-3_1683320190_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/A00000002186-3_1683320190.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:bbce0d50-13c2-47ce-8b94-fdfb80775566,"2023-05-05 13:56:31",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=249143,StillImage,Photograph,en
811303,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/A00000071081-1_1683320250_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/A00000071081-1_1683320250_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/A00000071081-1_1683320250_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/A00000071081-1_1683320250.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:0142f496-2d4b-4b94-8195-a3b1bc70110f,"2023-05-05 13:57:31",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=811303,StillImage,Photograph,en
811303,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/A00000071081-2_1683320263_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/A00000071081-2_1683320263_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/A00000071081-2_1683320263_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/A00000071081-2_1683320263.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:4541c367-48fa-4ab3-8375-b6cb406095c9,"2023-05-05 13:57:43",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=811303,StillImage,Photograph,en
811303,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/A00000071081-3_1683320275_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/A00000071081-3_1683320275_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/A00000071081-3_1683320275_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/A00000071081-3_1683320275.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:f07c235f-3574-4c77-90e6-1839d0e93f3e,"2023-05-05 13:57:55",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=811303,StillImage,Photograph,en
811300,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/A00000071083-1_1683320316_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/A00000071083-1_1683320316_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/A00000071083-1_1683320316_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/A00000071083-1_1683320316.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:9f8b44f9-8320-4b5c-a1b9-87eb71e7d640,"2023-05-05 13:58:36",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=811300,StillImage,Photograph,en
811300,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/A00000071083-3_1683320326_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/A00000071083-3_1683320326_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/A00000071083-3_1683320326_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/A00000071083-3_1683320326.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:7e121c96-66b8-4583-908f-df465b20ba30,"2023-05-05 13:58:47",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=811300,StillImage,Photograph,en
811300,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/A00000071083-4_1683320336_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/A00000071083-4_1683320336_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/A00000071083-4_1683320336_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/A00000071083-4_1683320336.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:18092638-eb58-44c9-bbc3-e91279a51b03,"2023-05-05 13:58:56",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=811300,StillImage,Photograph,en
395537,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000019013-3_1683320624_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000019013-3_1683320624_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000019013-3_1683320624_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000019013-3_1683320624.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:7fa32ba0-7daa-4c5d-9a6a-a0607aa204d5,"2023-05-05 14:03:44",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=395537,StillImage,Photograph,en
395537,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000019013-1_1683320637_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000019013-1_1683320637_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000019013-1_1683320637_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000019013-1_1683320637.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:5c79d2ac-dac4-41fb-a3cc-8311071305fb,"2023-05-05 14:03:58",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=395537,StillImage,Photograph,en
395537,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000019013-2_1683320653_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000019013-2_1683320653_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000019013-2_1683320653_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000019013-2_1683320653.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:52094f34-da7d-4def-9ace-cef3ce68f639,"2023-05-05 14:04:14",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=395537,StillImage,Photograph,en
394233,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000050598-1_1683320896_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000050598-1_1683320896_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000050598-1_1683320896_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000050598-1_1683320896.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:1a87bad0-8224-4d4f-90ed-39fb6cc209ab,"2023-05-05 14:08:16",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=394233,StillImage,Photograph,en
394233,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000050598-2_1683320916_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000050598-2_1683320916_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000050598-2_1683320916_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000050598-2_1683320916.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:a9265432-1c0c-47ad-ba69-0d0fae3372e5,"2023-05-05 14:08:36",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=394233,StillImage,Photograph,en
394233,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000050598-3_1683320930_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000050598-3_1683320930_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000050598-3_1683320930_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000050598-3_1683320930.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:b61b11c6-4a68-42e6-bb8a-968f55a73e9b,"2023-05-05 14:08:50",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=394233,StillImage,Photograph,en
956046,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068557-1_1683320975_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068557-1_1683320975_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068557-1_1683320975_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068557-1_1683320975.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:e2af0d0f-67a9-46c4-9c79-9143f4da517c,"2023-05-05 14:09:35",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=956046,StillImage,Photograph,en
956046,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068557-2_1683321065_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068557-2_1683321065_lg.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068557-2_1683321065_tn.jpg,https://biorepo.neonscience.org/imglib/neon/NEON_MAMC-VSS/00000/B00000068557-2_1683321065.jpg,http://creativecommons.org/publicdomain/zero/1.0/,"Mammal Collection (Vouchers [Standard Sampling]) (NEON-MAMC-VSS)","Laura Steger","CC BY-NC-SA (Attribution-NonCommercial-ShareAlike)",,,,urn:uuid:931eebc4-5d29-473d-8ea3-be046d6c345e,"2023-05-05 14:11:05",image/jpeg,https://biorepo.neonscience.org/portal/collections/individual/index.php?occid=956046,StillImage,Photograph,en
